id,country,ccode,year,region,protest,protestnumber,startday,startmonth,startyear,endday,endmonth,endyear,protesterviolence,participants_category,participants,protesteridentity
3591995001,Moldova,359,1995,Europe,1,1,20,3,1995,20,3,1995,0,50-99,>50,high school & university students
3591995002,Moldova,359,1995,Europe,1,2,21,3,1995,21,3,1995,0,50-99,>50,high school & university students
3591995003,Moldova,359,1995,Europe,1,3,22,3,1995,22,3,1995,0,5000-10000,>5000,high school & university students
3591995004,Moldova,359,1995,Europe,1,4,25,3,1995,15,4,1995,0,50-99,>50,students
3591995005,Moldova,359,1995,Europe,1,5,6,4,1995,6,4,1995,0,2000-4999,4000,"students, professors"
3591995006,Moldova,359,1995,Europe,1,6,18,10,1995,18,10,1995,0,5000-10000,8000,"students, teachers"
3591995007,Moldova,359,1995,Europe,1,7,19,10,1995,19,10,1995,0,2000-4999,1000s,"students, teachers"
3591995008,Moldova,359,1995,Europe,1,8,20,10,1995,20,10,1995,0,5000-10000,<10000,"students, teachers, factory workers, pensioners"
3591995009,Moldova,359,1995,Europe,1,9,27,10,1995,27,10,1995,0,2000-4999,1000s,students
3591995010,Moldova,359,1995,Europe,1,10,31,10,1995,31,10,1995,0,2000-4999,3000,"students, teachers, pensioners, protesters"
3591996000,Moldova,359,1996,Europe,0,0,,,,,,,,,,
3591997001,Moldova,359,1997,Europe,1,1,3,7,1997,3,7,1997,0,2000-4999,2000,workers
3591998001,Moldova,359,1998,Europe,1,1,11,11,1998,11,11,1998,0,50-99,>50,"employees of libraries, theaters and the kishinev philharmonic"
3591998002,Moldova,359,1998,Europe,1,2,18,11,1998,18,11,1998,0,5000-10000,5000,public transport workers & drivers
3591998003,Moldova,359,1998,Europe,1,3,4,12,1998,4,12,1998,1,>10000,>10000,"the general federation of unions, workers, students"
3591999001,Moldova,359,1999,Europe,1,1,18,1,1999,22,1,1999,1,2000-4999,>3000,"demonstrators, unions"
3591999002,Moldova,359,1999,Europe,1,2,23,6,1999,23,6,1999,1,2000-4999,>3000,"factory and health workers, farmers, teachers and others"
3592000001,Moldova,359,2000,Europe,1,1,20,3,2000,20,3,2000,0,>10000,15000,"teachers, doctors, students"
3592000002,Moldova,359,2000,Europe,1,2,17,4,2000,17,4,2000,1,5000-10000,10000,university students
3592000003,Moldova,359,2000,Europe,1,3,18,4,2000,18,4,2000,1,>10000,20000,"university students, professors, parents"
3592000004,Moldova,359,2000,Europe,1,4,19,4,2000,19,4,2000,1,5000-10000,10000,"university students, student union"
3592000005,Moldova,359,2000,Europe,1,5,20,4,2000,20,4,2000,0,2000-4999,3000,"university students, student union"
3592000006,Moldova,359,2000,Europe,1,6,21,10,2000,21,10,2000,0,2000-4999,4000,farmers
3592000007,Moldova,359,2000,Europe,1,7,1,11,2000,1,11,2000,0,2000-4999,2500,pensioners
3592000008,Moldova,359,2000,Europe,1,8,7,12,2000,7,12,2000,0,50-99,>56,"war veterans, police officers"
3592001001,Moldova,359,2001,Europe,1,1,25,6,2001,25,6,2001,0,100-999,100,teachers
3592002001,Moldova,359,2002,Europe,1,1,9,1,2002,29,4,2002,0,>10000,80000,"moldovans, youth, pro romanian parliamentary opposition, popular christian democratic party"
3592002002,Moldova,359,2002,Europe,1,2,13,2,2002,13,2,2002,0,>10000,15000,right wing moldovans
3592002003,Moldova,359,2002,Europe,1,3,13,2,2002,13,2,2002,0,>10000,20000,school age youths and students
3592002004,Moldova,359,2002,Europe,1,4,21,2,2002,21,2,2002,0,>10000,50000,students
3592002005,Moldova,359,2002,Europe,1,5,22,2,2002,22,2,2002,0,>10000,50000,"high school and university students, opposition christian democratic people s party"
3592002006,Moldova,359,2002,Europe,1,6,24,2,2002,24,2,2002,0,>10000,80000,popular christian democratic party
3592002007,Moldova,359,2002,Europe,1,7,26,2,2002,26,2,2002,0,5000-10000,7000,moldovans
3592002008,Moldova,359,2002,Europe,1,8,1,12,2002,1,12,2002,0,2000-4999,3000,moldovans
3592003001,Moldova,359,2003,Europe,1,1,19,1,2003,19,1,2003,0,5000-10000,5000,"pro western opposition popular christian democratic party, moldovans"
3592003002,Moldova,359,2003,Europe,1,2,26,1,2003,26,1,2003,0,1000-1999,1000,"moldovans, popular christian democratic party"
3592003003,Moldova,359,2003,Europe,1,3,2,2,2003,2,2,2003,0,2000-4999,2000,"moldovans, popular christian democratic party"
3592003004,Moldova,359,2003,Europe,1,4,7,2,2003,7,2,2003,0,50-99,>50,16 moldovan opposition parties
3592003005,Moldova,359,2003,Europe,1,5,16,2,2003,16,2,2003,0,2000-4999,3000,moldovans
3592003006,Moldova,359,2003,Europe,1,6,23,2,2003,23,2,2003,0,5000-10000,7000,"pro western opposition popular christian democratic party, supporters of eight small center right parties"
3592003007,Moldova,359,2003,Europe,1,7,9,5,2003,9,5,2003,0,100-999,200,journalists
3592003008,Moldova,359,2003,Europe,1,8,28,9,2003,28,9,2003,0,2000-4999,2000,"opposition supporters, pro eu supporters, christian democratic party"
3592003009,Moldova,359,2003,Europe,1,9,25,11,2003,30,11,2003,0,5000-10000,5000,"students, opposition parties, moldovans"
3592004001,Moldova,359,2004,Europe,1,1,25,1,2004,25,1,2004,0,100-999,500,demonstrators
3592004002,Moldova,359,2004,Europe,1,2,27,7,2004,27,7,2004,0,100-999,100,journalists
3592004003,Moldova,359,2004,Europe,1,3,1,8,2004,25,10,2004,0,100-999,100s,"journalists, moldovans"
3592004004,Moldova,359,2004,Europe,1,4,18,9,2004,18,9,2004,0,100-999,100s,"moldovans, journalists"
3592004005,Moldova,359,2004,Europe,1,5,7,11,2004,7,11,2004,0,50-99,50,radical leftists
3592004006,Moldova,359,2004,Europe,1,6,28,11,2004,28,11,2004,0,2000-4999,4000,"moldovans, opposition supporters"
3592004007,Moldova,359,2004,Europe,1,7,4,12,2004,4,12,2004,0,100-999,>100,supporters of the opposition mayor of chisinau
3592005000,Moldova,359,2005,Europe,0,0,,,,,,,,,,
3592006001,Moldova,359,2006,Europe,1,1,28,6,2006,28,6,2006,0,50-99,50,moldovans
3592007000,Moldova,359,2007,Europe,0,0,,,,,,,,,,
3592008001,Moldova,359,2008,Europe,1,1,13,11,2008,13,11,2008,0,100-999,100,opposition liberal party
3592009001,Moldova,359,2009,Europe,1,1,6,4,2009,6,4,2009,0,5000-10000,5000,"students, two ngos"
3592009002,Moldova,359,2009,Europe,1,2,7,4,2009,7,4,2009,1,>10000,15000,"anti communist demonstrators, young moldovans, hyde park and thinkmoldova youth movements , students"
3592009003,Moldova,359,2009,Europe,1,3,8,4,2009,8,4,2009,0,2000-4999,3000,moldovans
3592009004,Moldova,359,2009,Europe,1,4,10,4,2009,10,4,2009,0,50-99,50,protesters
3592009005,Moldova,359,2009,Europe,1,5,12,4,2009,12,4,2009,0,2000-4999,3000,middle aged moldovans
3592010000,Moldova,359,2010,Europe,0,0,,,,,,,,,,
3592011001,Moldova,359,2011,Europe,1,1,11,12,2011,11,12,2011,0,100-999,100s,communist party of moldova pcrm & activists
3592012001,Moldova,359,2012,Europe,1,1,22,1,2012,25,1,2012,0,50-99,>50,"communists, opposition supporters"
3592012002,Moldova,359,2012,Europe,1,2,16,3,2012,16,3,2012,0,2000-4999,1000s,opposition communists & supporters
3592013001,Moldova,359,2013,Europe,1,1,23,9,2013,17,10,2013,0,50-99,>50,moldovan communist party activists
3592013002,Moldova,359,2013,Europe,1,2,23,11,2013,23,11,2013,0,>10000,15000,"communist party supporters, elderly"
3592014000,Moldova,359,2014,Europe,0,0,,,,,,,,,,
3592015001,Moldova,359,2015,Europe,1,1,3,5,2015,3,5,2015,0,5000-10000,10000,protesters
3592015002,Moldova,359,2015,Europe,1,2,6,9,2015,7,9,2015,0,>10000,35000,protesters
3592015003,Moldova,359,2015,Europe,1,3,7,9,2015,7,9,2015,0,2000-4999,1000s,protesters
3592015004,Moldova,359,2015,Europe,1,4,8,9,2015,8,9,2015,0,2000-4999,1000s,protesters
3592015005,Moldova,359,2015,Europe,1,5,9,9,2015,9,9,2015,0,2000-4999,1000s,protesters
3592015006,Moldova,359,2015,Europe,1,6,10,9,2015,10,9,2015,0,2000-4999,1000s,protesters
3592015007,Moldova,359,2015,Europe,1,7,11,9,2015,11,9,2015,0,100-999,100,protesters
3592015008,Moldova,359,2015,Europe,1,8,11,9,2015,11,9,2015,0,2000-4999,1000s,protesters
3592015009,Moldova,359,2015,Europe,1,9,12,9,2015,12,9,2015,0,2000-4999,1000s,protesters
3592015010,Moldova,359,2015,Europe,1,10,13,9,2015,13,9,2015,0,2000-4999,1000s,protesters
3592015011,Moldova,359,2015,Europe,1,11,14,9,2015,14,9,2015,0,>10000,20000,protesters
3592015012,Moldova,359,2015,Europe,1,12,1,10,2015,30,10,2015,0,2000-4999,1000s,protesters
3592015013,Moldova,359,2015,Europe,1,13,4,10,2015,4,10,2015,1,5000-10000,10000,protesters
3592015014,Moldova,359,2015,Europe,1,14,15,10,2015,15,10,2015,0,2000-4999,1000s,protesters
3592016001,Moldova,359,2016,Europe,1,1,12,1,2016,24,4,2016,0,50-99,50+,civic platform da dignity and justice
3592016002,Moldova,359,2016,Europe,1,2,13,1,2016,13,1,2016,0,2000-4999,1000s,opponents of plahotniuc
3592016003,Moldova,359,2016,Europe,1,3,14,1,2016,14,1,2016,0,2000-4999,1000s,supporters of the civic platform dignity and truth and the opposition our party
3592016004,Moldova,359,2016,Europe,1,4,20,1,2016,20,1,2016,1,2000-4999,1000s,party of socialists; the our party and the centre right da platform dignity and truth
3592016005,Moldova,359,2016,Europe,1,5,21,1,2016,21,1,2016,0,>10000,10000s,our party s leader renato usatii and platform da dignity and truth
3592016006,Moldova,359,2016,Europe,1,6,22,1,2016,22,1,2016,0,2000-4999,1000s,"left party of socialists and our party, and the right dignity and truth da civil platform"
3592016007,Moldova,359,2016,Europe,1,7,23,1,2016,23,1,2016,0,2000-4999,1000s,"party of socialists, the our party and the dignity and truth da civil platform"
3592016008,Moldova,359,2016,Europe,1,8,24,1,2016,24,1,2016,0,>10000,15000,"party of socialists, the our party and the dignity and truth da civil platform"
3592016009,Moldova,359,2016,Europe,1,9,29,1,2016,29,1,2016,0,50-99,50+,opposition protesters
3592016010,Moldova,359,2016,Europe,1,10,4,2,2016,4,2,2016,0,50-99,50+,opposition protesters
3592016011,Moldova,359,2016,Europe,1,11,24,4,2016,24,4,2016,1,2000-4999,1000s,dignity and truth da civil platform
3592016012,Moldova,359,2016,Europe,1,12,8,5,2016,8,5,2016,0,50-99,50+,opposition protesters
3592016013,Moldova,359,2016,Europe,1,13,11,5,2016,11,5,2016,0,50-99,50+,independent journalism center
3592016014,Moldova,359,2016,Europe,1,14,16,6,2016,16,6,2016,0,1000-1999,1000,our party
3592016015,Moldova,359,2016,Europe,1,15,30,9,2016,30,9,2016,0,50-99,50+,protesters
3592016016,Moldova,359,2016,Europe,1,16,14,11,2016,14,11,2016,0,100-999,100s,supporters of pro european candidate maia sandu
3592017001,Moldova,359,2017,Europe,1,1,1,5,2017,1,5,2017,0,>10000,tens of thousands,workers
3592017002,Moldova,359,2017,Europe,1,2,14,5,2017,14,5,2017,0,2000-4999,thousands,opposition
3592017003,Moldova,359,2017,Europe,1,3,30,7,2017,30,7,2017,0,2000-4999,thousands,opposition
3592017004,Moldova,359,2017,Europe,1,4,17,9,2017,17,9,2017,0,2000-4999,3000,opposition
3592018001,Moldova,359,2018,Europe,1,1,24,3,2018,24,3,2018,0,>10000,10000,protesters
3592019001,Moldova,359,2019,Europe,1,1,8,6,2019,8,6,2019,0,2000-4999,thousands,protesters
3592020000,Moldova,359,2020,Europe,0,0,,,,,,,,,,
3601990001,Romania,360,1990,Europe,1,1,3,1,1990,3,1,1990,0,100-999,100s,romanians
3601990002,Romania,360,1990,Europe,1,2,7,1,1990,7,1,1990,0,2000-4999,1000s,"anti communists, national peasants party, christian democratic party"
3601990003,Romania,360,1990,Europe,1,3,7,1,1990,7,1,1990,0,2000-4999,>4000,students
3601990004,Romania,360,1990,Europe,1,4,10,1,1990,10,1,1990,0,1000-1999,1000,romanian
3601990005,Romania,360,1990,Europe,1,5,12,1,1990,12,1,1990,0,>10000,>10000,protesters
3601990006,Romania,360,1990,Europe,1,6,21,1,1990,21,1,1990,0,2000-4999,3000,students
3601990007,Romania,360,1990,Europe,1,7,24,1,1990,24,1,1990,0,2000-4999,2000,bucharest university students
3601990008,Romania,360,1990,Europe,1,8,24,1,1990,24,1,1990,0,2000-4999,3000,"demonstrators, miners"
3601990009,Romania,360,1990,Europe,1,9,25,1,1990,25,1,1990,0,50-99,>50,students
3601990010,Romania,360,1990,Europe,1,10,26,1,1990,26,1,1990,0,100-999,100s,university students
3601990011,Romania,360,1990,Europe,1,11,27,1,1990,27,1,1990,0,100-999,100s,"students, workers"
3601990012,Romania,360,1990,Europe,1,12,28,1,1990,28,1,1990,1,>10000,20000,"peasants party, liberal party, social democratic party"
3601990013,Romania,360,1990,Europe,1,13,8,2,1990,8,2,1990,0,1000-1999,1000,soldiers
3601990014,Romania,360,1990,Europe,1,14,9,2,1990,9,2,1990,0,100-999,250,soldiers
3601990015,Romania,360,1990,Europe,1,15,12,2,1990,12,2,1990,0,2000-4999,3000,"miltary officers, students"
3601990016,Romania,360,1990,Europe,1,16,12,2,1990,12,2,1990,0,>10000,50000,ethnic hungarians
3601990017,Romania,360,1990,Europe,1,17,18,2,1990,18,2,1990,1,5000-10000,>5000,"protesters, youth"
3601990018,Romania,360,1990,Europe,1,18,22,2,1990,22,2,1990,0,2000-4999,1000s,demonstrators
3601990019,Romania,360,1990,Europe,1,19,20,3,1990,20,3,1990,0,>10000,20000,ethnic hungarians
3601990020,Romania,360,1990,Europe,1,20,21,3,1990,21,3,1990,0,1000-1999,1000,ethnic hungarians
3601990021,Romania,360,1990,Europe,1,21,1,4,1990,1,4,1990,0,2000-4999,3000,fratie independent trade union federation
3601990022,Romania,360,1990,Europe,1,22,12,4,1990,12,4,1990,0,100-999,100s,anti communists
3601990023,Romania,360,1990,Europe,1,23,12,4,1990,12,4,1990,0,100-999,100s,anti government national salvation front protesters
3601990024,Romania,360,1990,Europe,1,24,22,4,1990,13,6,1990,1,>10000,>20000,anti government national salvation front protesters
3601990025,Romania,360,1990,Europe,1,25,29,4,1990,29,4,1990,0,>10000,>40000,anti government national salvation front protesters
3601990026,Romania,360,1990,Europe,1,26,11,5,1990,11,5,1990,0,100-999,200,anti government national salvation front protesters
3601990027,Romania,360,1990,Europe,1,27,14,5,1990,14,5,1990,0,100-999,100s,transport union
3601990028,Romania,360,1990,Europe,1,28,17,5,1990,17,5,1990,0,>10000,40000,"anti communists, anti government national salvation front protesters, students, teachers"
3601990029,Romania,360,1990,Europe,1,29,17,5,1990,17,5,1990,1,50-99,>50,anti government national salvation front protesters
3601990030,Romania,360,1990,Europe,1,30,24,5,1990,24,5,1990,1,>10000,10000,anti government national salvation front protesters
3601990031,Romania,360,1990,Europe,1,31,25,5,1990,25,5,1990,0,5000-10000,8000,anti government national salvation front protesters
3601990032,Romania,360,1990,Europe,1,32,12,6,1990,12,6,1990,0,100-999,200,demonstrators
3601990033,Romania,360,1990,Europe,1,33,13,6,1990,13,6,1990,1,1000-1999,1500,demonstrators
3601990034,Romania,360,1990,Europe,1,34,17,6,1990,18,6,1990,1,1000-1999,>1500,anti government national salvation front protesters
3601990035,Romania,360,1990,Europe,1,35,19,6,1990,19,6,1990,0,2000-4999,1000s,demonstrators
3601990036,Romania,360,1990,Europe,1,36,13,7,1990,13,7,1990,0,>10000,>20000,students
3601990037,Romania,360,1990,Europe,1,37,19,7,1990,19,7,1990,0,>10000,>10000,"opposition groups, trade unions, students, timisoara society"
3601990038,Romania,360,1990,Europe,1,38,21,7,1990,21,7,1990,0,50-99,>50,"students, protesters"
3601990039,Romania,360,1990,Europe,1,39,22,7,1990,22,7,1990,0,2000-4999,>3000,"students, protesters"
3601990040,Romania,360,1990,Europe,1,40,31,7,1990,31,7,1990,0,50-99,>50,anti government national salvation front protesters
3601990041,Romania,360,1990,Europe,1,41,22,8,1990,22,8,1990,0,2000-4999,1000s,engineering workers
3601990042,Romania,360,1990,Europe,1,42,22,8,1990,24,8,1990,1,100-999,100s,anti communist demonstrators
3601990043,Romania,360,1990,Europe,1,43,25,8,1990,25,8,1990,1,,>200,"anti government demonstrators, youth"
3601990044,Romania,360,1990,Europe,1,44,26,8,1990,26,8,1990,1,100-999,100s,anti government demonstrators
3601990045,Romania,360,1990,Europe,1,45,27,8,1990,27,8,1990,0,100-999,100s,anti government demonstrators
3601990046,Romania,360,1990,Europe,1,46,28,8,1990,28,8,1990,0,100-999,100,anti government demonstrators
3601990047,Romania,360,1990,Europe,1,47,1,11,1990,1,11,1990,0,2000-4999,1000s,anti government demonstrators
3601990048,Romania,360,1990,Europe,1,48,2,11,1990,2,11,1990,0,1000-1999,>1000,anti government demonstrators
3601990049,Romania,360,1990,Europe,1,49,3,11,1990,3,11,1990,0,2000-4999,1000s,anti government demonstrators
3601990050,Romania,360,1990,Europe,1,50,4,11,1990,4,11,1990,0,2000-4999,1000s,anti government demonstrators
3601990051,Romania,360,1990,Europe,1,51,5,11,1990,5,11,1990,0,100-999,100s,anti government demonstrators
3601990052,Romania,360,1990,Europe,1,52,6,11,1990,6,11,1990,0,2000-4999,4000,"workers, anti government demonstrators, sygma local independent trade union"
3601990053,Romania,360,1990,Europe,1,53,15,11,1990,15,11,1990,0,>10000,100000s,anti government demonstrators
3601990054,Romania,360,1990,Europe,1,54,19,11,1990,19,11,1990,0,2000-4999,1000s,protesters
3601990055,Romania,360,1990,Europe,1,55,30,11,1990,30,11,1990,0,2000-4999,1000s,anti government demonstrators
3601990056,Romania,360,1990,Europe,1,56,10,12,1990,10,12,1990,0,100-999,100s,"militant drivers, anti government protesters"
3601990057,Romania,360,1990,Europe,1,57,14,12,1990,14,12,1990,0,2000-4999,1000s,"industrial workers, students"
3601990058,Romania,360,1990,Europe,1,58,16,12,1990,16,12,1990,0,5000-10000,10000,protesters
3601990059,Romania,360,1990,Europe,1,59,17,12,1990,17,12,1990,0,5000-10000,10000,protesters
3601990060,Romania,360,1990,Europe,1,60,17,12,1990,17,12,1990,0,>10000,50000,students
3601990061,Romania,360,1990,Europe,1,61,21,12,1990,21,12,1990,0,>10000,20000,demonstrators
3601990062,Romania,360,1990,Europe,1,62,21,12,1990,21,12,1990,0,50-99,>50,students
3601990063,Romania,360,1990,Europe,1,63,27,12,1990,27,12,1990,0,100-999,300,opposition alliance
3601991001,Romania,360,1991,Europe,1,1,9,1,1991,9,1,1991,0,>10000,15000,"workers, unions"
3601991002,Romania,360,1991,Europe,1,2,12,1,1991,12,1,1991,0,1000-1999,1000,anti government demonstrators
3601991003,Romania,360,1991,Europe,1,3,12,1,1991,12,1,1991,0,2000-4999,4000,anti government demonstrators
3601991004,Romania,360,1991,Europe,1,4,20,3,1991,20,3,1991,1,>10000,15000,alfa free trade union bloc
3601991005,Romania,360,1991,Europe,1,5,12,4,1991,12,4,1991,0,>10000,100000s,anti government demonstrators
3601991006,Romania,360,1991,Europe,1,6,21,4,1991,21,4,1991,0,100-999,100s,anti government demonstrators
3601991007,Romania,360,1991,Europe,1,7,22,4,1991,22,4,1991,1,2000-4999,1000s,"civic alliance opposition movement, youth, anti government demonstrators"
3601991008,Romania,360,1991,Europe,1,8,27,4,1991,27,4,1991,0,5000-10000,6000,anti government demonstrators
3601991009,Romania,360,1991,Europe,1,9,20,5,1991,20,5,1991,0,>10000,10000s,anti government demonstrators
3601991010,Romania,360,1991,Europe,1,10,18,6,1991,18,6,1991,0,2000-4999,1000s,workers
3601991011,Romania,360,1991,Europe,1,11,25,9,1991,25,9,1991,1,5000-10000,10000,"miners, youth"
3601991012,Romania,360,1991,Europe,1,12,26,9,1991,26,9,1991,1,2000-4999,1000s,miners
3601991013,Romania,360,1991,Europe,1,13,27,9,1991,27,9,1991,0,2000-4999,3000,miners
3601991014,Romania,360,1991,Europe,1,14,27,9,1991,27,9,1991,1,5000-10000,5000,"local workers organized by trade unions, miners"
3601992000,Romania,360,1992,Europe,0,0,,,,,,,,,,
3601993001,Romania,360,1993,Europe,1,1,10,2,1993,10,2,1993,0,1000-1999,1000,taxi drivers
3601993002,Romania,360,1993,Europe,1,2,16,3,1993,16,3,1993,0,5000-10000,>5000,"trade unions, national union bloc"
3601993003,Romania,360,1993,Europe,1,3,12,4,1993,12,4,1993,0,>10000,>15000,demonstrators
3601993004,Romania,360,1993,Europe,1,4,4,8,1993,4,8,1993,0,2000-4999,1000s,"miners, miners union"
3601993005,Romania,360,1993,Europe,1,5,18,11,1993,18,11,1993,0,>10000,50000,"workers, pro reform labor organization national confederation of free syndicates cnslr & fratia , doctors, teachers, truckdrivers"
3601993006,Romania,360,1993,Europe,1,6,29,11,1993,29,11,1993,0,>10000,>40000,protesters
3601993007,Romania,360,1993,Europe,1,7,8,12,1993,8,12,1993,0,>10000,30000,protesters
3601993008,Romania,360,1993,Europe,1,8,16,12,1993,16,12,1993,0,>10000,22000,"protesters, unions"
